REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
TAS1,2019/01/28 08:00:00,1077.81,95.48,TRADE
TAS1,2019/01/28 08:30:00,1100.27,94.78,TRADE
TAS1,2019/01/28 09:00:00,1077.78,84.47,TRADE
TAS1,2019/01/28 09:30:00,1059.58,76.93,TRADE
TAS1,2019/01/28 10:00:00,1060.15,82.11,TRADE
TAS1,2019/01/28 10:30:00,1086.97,109.26,TRADE
TAS1,2019/01/28 11:00:00,1099.16,96.22,TRADE
TAS1,2019/01/28 11:30:00,1078.5,118.03,TRADE
TAS1,2019/01/28 12:00:00,1052.91,15.46,TRADE
TAS1,2019/01/28 12:30:00,1025.15,-0.55,TRADE
TAS1,2019/01/28 13:00:00,975.34,107.07,TRADE
TAS1,2019/01/28 13:30:00,998.44,108.38,TRADE
TAS1,2019/01/28 14:00:00,996.54,156.41,TRADE
TAS1,2019/01/28 14:30:00,1008.1,162.77,TRADE
TAS1,2019/01/28 15:00:00,1033.7,191.54,TRADE
TAS1,2019/01/28 15:30:00,1076.7,183.74,TRADE
TAS1,2019/01/28 16:00:00,1114.51,273.78,TRADE
TAS1,2019/01/28 16:30:00,1127.85,298.58,TRADE
TAS1,2019/01/28 17:00:00,1216.59,293.19,TRADE
TAS1,2019/01/28 17:30:00,1240.31,294.56,TRADE
TAS1,2019/01/28 18:00:00,1240.31,293.53,TRADE
TAS1,2019/01/28 18:30:00,1233.69,309.50,TRADE
TAS1,2019/01/28 19:00:00,1227.71,323.55,TRADE
TAS1,2019/01/28 19:30:00,1222.15,224.31,TRADE
TAS1,2019/01/28 20:00:00,1226.71,117.94,TRADE
TAS1,2019/01/28 20:30:00,1191.85,130.09,TRADE
TAS1,2019/01/28 21:00:00,1110.71,-0.21,TRADE
TAS1,2019/01/28 21:30:00,1133.1,118.08,TRADE
TAS1,2019/01/28 22:00:00,1154.2,111.19,TRADE
TAS1,2019/01/28 22:30:00,1138.53,161.64,TRADE
TAS1,2019/01/28 23:00:00,1105.8,114.04,TRADE
TAS1,2019/01/28 23:30:00,1086.88,273.97,TRADE
TAS1,2019/01/29 00:00:00,1075.85,221.70,TRADE
TAS1,2019/01/29 00:30:00,1071.17,119.30,TRADE
TAS1,2019/01/29 01:00:00,1061.76,128.97,TRADE
TAS1,2019/01/29 01:30:00,1049.39,115.97,TRADE
TAS1,2019/01/29 02:00:00,1038.75,118.15,TRADE
TAS1,2019/01/29 02:30:00,1051.26,111.24,TRADE
TAS1,2019/01/29 03:00:00,1048.5,105.84,TRADE
TAS1,2019/01/29 03:30:00,1051.22,103.28,TRADE
TAS1,2019/01/29 04:00:00,1063.59,114.47,TRADE
TAS1,2019/01/29 04:30:00,1075.83,117.29,TRADE
TAS1,2019/01/29 05:00:00,1095.76,125.29,TRADE
TAS1,2019/01/29 05:30:00,1117.37,127.90,TRADE
TAS1,2019/01/29 06:00:00,1146.66,135.77,TRADE
TAS1,2019/01/29 06:30:00,1177.99,90.16,TRADE
TAS1,2019/01/29 07:00:00,1166.45,0.07,TRADE
TAS1,2019/01/29 07:30:00,1199,126.43,TRADE
TAS1,2019/01/29 08:00:00,1161.96,116.16,TRADE
TAS1,2019/01/29 08:30:00,1111.94,125.08,TRADE
TAS1,2019/01/29 09:00:00,1095.17,132.28,TRADE
TAS1,2019/01/29 09:30:00,1060.96,106.92,TRADE
TAS1,2019/01/29 10:00:00,1055.73,-0.48,TRADE
TAS1,2019/01/29 10:30:00,1080.09,65.76,TRADE
TAS1,2019/01/29 11:00:00,1101.41,142.13,TRADE
TAS1,2019/01/29 11:30:00,1120.94,-0.45,TRADE
TAS1,2019/01/29 12:00:00,1128.3,-0.45,TRADE
TAS1,2019/01/29 12:30:00,1132.87,-0.48,TRADE
TAS1,2019/01/29 13:00:00,1158.57,-0.61,TRADE
TAS1,2019/01/29 13:30:00,1105.47,-0.74,TRADE
TAS1,2019/01/29 14:00:00,1096.72,-0.74,TRADE
TAS1,2019/01/29 14:30:00,1088.05,-0.74,TRADE
TAS1,2019/01/29 15:00:00,1108.74,54.80,TRADE
TAS1,2019/01/29 15:30:00,1127.65,0,TRADE
TAS1,2019/01/29 16:00:00,1169.78,-0.56,TRADE
TAS1,2019/01/29 16:30:00,1183.48,-0.29,TRADE
TAS1,2019/01/29 17:00:00,1198.52,-0.18,TRADE
TAS1,2019/01/29 17:30:00,1185.25,-0.19,TRADE
TAS1,2019/01/29 18:00:00,1208.11,52.63,TRADE
TAS1,2019/01/29 18:30:00,1205.87,194.06,TRADE
TAS1,2019/01/29 19:00:00,1203.83,260.47,TRADE
TAS1,2019/01/29 19:30:00,1187.56,49.19,TRADE
TAS1,2019/01/29 20:00:00,1179.06,0.21,TRADE
TAS1,2019/01/29 20:30:00,1183.84,-0.45,TRADE
TAS1,2019/01/29 21:00:00,1196.85,-0.45,TRADE
TAS1,2019/01/29 21:30:00,1184.2,104.13,TRADE
TAS1,2019/01/29 22:00:00,1173.02,109.34,TRADE
TAS1,2019/01/29 22:30:00,1151.37,114.75,TRADE
TAS1,2019/01/29 23:00:00,1130.65,126.79,TRADE
TAS1,2019/01/29 23:30:00,1115.18,132.55,TRADE
TAS1,2019/01/30 00:00:00,1111.39,119.63,TRADE
TAS1,2019/01/30 00:30:00,1098.34,174.43,TRADE
TAS1,2019/01/30 01:00:00,1091.12,150.73,TRADE
TAS1,2019/01/30 01:30:00,1086.92,102.79,TRADE
TAS1,2019/01/30 02:00:00,1080.92,108.42,TRADE
TAS1,2019/01/30 02:30:00,1076.53,113.29,TRADE
TAS1,2019/01/30 03:00:00,1061.72,114.72,TRADE
TAS1,2019/01/30 03:30:00,1069.19,97.10,TRADE
TAS1,2019/01/30 04:00:00,1090.32,107.18,TRADE
TAS1,2019/01/30 04:30:00,1088.68,119.24,TRADE
TAS1,2019/01/30 05:00:00,1091.15,120.63,TRADE
TAS1,2019/01/30 05:30:00,1114.21,179.54,TRADE
TAS1,2019/01/30 06:00:00,1155.77,112.23,TRADE
TAS1,2019/01/30 06:30:00,1197.87,180.25,TRADE
TAS1,2019/01/30 07:00:00,1211.69,144.29,TRADE
TAS1,2019/01/30 07:30:00,1218.48,118.23,TRADE
TAS1,2019/01/30 08:00:00,1189.71,116.23,TRADE
TAS1,2019/01/30 08:30:00,1201.9,151.50,TRADE
TAS1,2019/01/30 09:00:00,1185.56,123.80,TRADE
TAS1,2019/01/30 09:30:00,1153.84,153.53,TRADE
TAS1,2019/01/30 10:00:00,1130.44,111.08,TRADE
TAS1,2019/01/30 10:30:00,1087.18,340.33,TRADE
TAS1,2019/01/30 11:00:00,1079.54,395.34,TRADE
TAS1,2019/01/30 11:30:00,1081.52,395.33,TRADE
TAS1,2019/01/30 12:00:00,1076.28,394.05,TRADE
TAS1,2019/01/30 12:30:00,1090.59,392.12,TRADE
TAS1,2019/01/30 13:00:00,1083.74,383.12,TRADE
TAS1,2019/01/30 13:30:00,1113.46,392.97,TRADE
TAS1,2019/01/30 14:00:00,1149.59,394.57,TRADE
TAS1,2019/01/30 14:30:00,1183.63,500.70,TRADE
TAS1,2019/01/30 15:00:00,1185.83,528.97,TRADE
TAS1,2019/01/30 15:30:00,1207.82,403.63,TRADE
TAS1,2019/01/30 16:00:00,1243.62,2484.14,TRADE
TAS1,2019/01/30 16:30:00,1255.24,286.32,TRADE
TAS1,2019/01/30 17:00:00,1257.5,395.52,TRADE
TAS1,2019/01/30 17:30:00,1261.89,395.52,TRADE
TAS1,2019/01/30 18:00:00,1261.17,374.81,TRADE
TAS1,2019/01/30 18:30:00,1247.15,271.25,TRADE
TAS1,2019/01/30 19:00:00,1228.92,271.15,TRADE
TAS1,2019/01/30 19:30:00,1167.95,205.92,TRADE
TAS1,2019/01/30 20:00:00,1168.12,177.12,TRADE
TAS1,2019/01/30 20:30:00,1150.8,194.39,TRADE
TAS1,2019/01/30 21:00:00,1176.3,204.25,TRADE
TAS1,2019/01/30 21:30:00,1174.94,137.33,TRADE
TAS1,2019/01/30 22:00:00,1137.1,137.34,TRADE
TAS1,2019/01/30 22:30:00,1094.99,137.34,TRADE
TAS1,2019/01/30 23:00:00,1046.75,137.34,TRADE
TAS1,2019/01/30 23:30:00,1010.78,137.34,TRADE
TAS1,2019/01/31 00:00:00,992.3,137.34,TRADE
TAS1,2019/01/31 00:30:00,985.44,137.34,TRADE
TAS1,2019/01/31 01:00:00,968.75,137.34,TRADE
TAS1,2019/01/31 01:30:00,975.14,137.34,TRADE
TAS1,2019/01/31 02:00:00,983.55,264.15,TRADE
TAS1,2019/01/31 02:30:00,970.15,137.29,TRADE
TAS1,2019/01/31 03:00:00,967.44,137.24,TRADE
TAS1,2019/01/31 03:30:00,970.76,137.32,TRADE
TAS1,2019/01/31 04:00:00,975.12,137.34,TRADE
TAS1,2019/01/31 04:30:00,998.44,133.48,TRADE
TAS1,2019/01/31 05:00:00,1012.46,133.49,TRADE
TAS1,2019/01/31 05:30:00,1056.2,394.42,TRADE
TAS1,2019/01/31 06:00:00,1100.12,437.03,TRADE
TAS1,2019/01/31 06:30:00,1107.94,268.54,TRADE
TAS1,2019/01/31 07:00:00,1151.08,302.77,TRADE
TAS1,2019/01/31 07:30:00,1109.27,395.55,TRADE
TAS1,2019/01/31 08:00:00,1101.82,395.54,TRADE
TAS1,2019/01/31 08:30:00,1075.61,395.61,TRADE
TAS1,2019/01/31 09:00:00,1092.05,531.12,TRADE
TAS1,2019/01/31 09:30:00,1074.16,268.48,TRADE
TAS1,2019/01/31 10:00:00,1046.61,627.39,TRADE
TAS1,2019/01/31 10:30:00,1057.45,300.65,TRADE
TAS1,2019/01/31 11:00:00,1050.14,283.89,TRADE
TAS1,2019/01/31 11:30:00,1030.24,289.64,TRADE
TAS1,2019/01/31 12:00:00,1002.09,400.61,TRADE
TAS1,2019/01/31 12:30:00,1013.38,484.49,TRADE
TAS1,2019/01/31 13:00:00,1008.11,395.50,TRADE
TAS1,2019/01/31 13:30:00,1037.94,479.30,TRADE
TAS1,2019/01/31 14:00:00,1076.43,398.38,TRADE
TAS1,2019/01/31 14:30:00,1062.78,310.08,TRADE
TAS1,2019/01/31 15:00:00,1000.29,114.10,TRADE
TAS1,2019/01/31 15:30:00,998.13,130.48,TRADE
TAS1,2019/01/31 16:00:00,1015.82,133.45,TRADE
TAS1,2019/01/31 16:30:00,1039.29,132.37,TRADE
TAS1,2019/01/31 17:00:00,1072.58,136.67,TRADE
TAS1,2019/01/31 17:30:00,1091.53,159.88,TRADE
TAS1,2019/01/31 18:00:00,1081.16,134.39,TRADE
TAS1,2019/01/31 18:30:00,1082.14,133.49,TRADE
TAS1,2019/01/31 19:00:00,1096.08,203.32,TRADE
TAS1,2019/01/31 19:30:00,1140.1,133.49,TRADE
TAS1,2019/01/31 20:00:00,1161.78,133.49,TRADE
TAS1,2019/01/31 20:30:00,1157.17,133.49,TRADE
TAS1,2019/01/31 21:00:00,1158.94,133.49,TRADE
TAS1,2019/01/31 21:30:00,1145.62,133.49,TRADE
TAS1,2019/01/31 22:00:00,1126.92,133.97,TRADE
TAS1,2019/01/31 22:30:00,1098.21,133.55,TRADE
TAS1,2019/01/31 23:00:00,1086.24,133.49,TRADE
TAS1,2019/01/31 23:30:00,1079.41,136.49,TRADE
TAS1,2019/02/01 00:00:00,1066.38,141.32,TRADE
